word,reading,pos,english
保育,ほいく,N,"nursing, nurturing, rearing"
ボイコット,ボイコット,N,boycott
ポイント,ポイント,N,point
法案,ほうあん,N,bill (law)
防衛,ぼうえい,N,"defense, protection, self-defense"
防火,ぼうか,N,"fire prevention, fire fighting, fire proof"
崩壊,ほうかい,N,"collapse, decay (physics), crumbling"
妨害,ぼうがい,N,"disturbance, obstruction, interference"
法学,ほうがく,N,"law, jurisprudence"
封建,ほうけん,N,feudalistic
豊作,ほうさく,N,"abundant harvest, bumper crop"
方策,ほうさく,N,"plan, policy"
奉仕,ほうし,N,"attendance, service"
方式,ほうしき,N,"form, method, system"
放射,ほうしゃ,N,"radiation, emission"
放射能,ほうしゃのう,N,radioactivity
報酬,ほうしゅう,N,"remuneration, recompense, reward"
放出,ほうしゅつ,N,"release, emit"
報じる,ほうじる,V,"to inform, to report"
報ずる,ほうずる,V,"to inform, to report"
紡績,ぼうせき,N,spinning
呆然,ぼうぜん,N,"dumbfounded, overcome with surprise"
放置,ほうち,N,"leave as is, leave alone, neglect"
膨張,ぼうちょう,N,"expansion, swelling, increase"
法廷,ほうてい,N,courtroom
報道,ほうどう,N,"coverage, report"
冒頭,ぼうとう,N,"beginning, start, outset"
暴動,ぼうどう,N,"insurrection, riot, uprising"
褒美,ほうび,N,"reward, prize"
暴風,ぼうふう,N,"storm, windstorm, gale"
葬る,ほうむる,V,"to bury, to entomb"
放り込む,ほうりこむ,V,to throw into
放り出す,ほうりだす,V,"to throw out, to give up, to abandon"
暴力,ぼうりょく,N,violence
飽和,ほうわ,N,saturation
ホース,ホース,N,hose
ポーズ,ポーズ,N,pause
ホール,ホール,N,hall; hole
保温,ほおん,N,"retaining warmth, keeping heat in, heat insulation"
捕獲,ほかく,N,"capture, seizure"
保管,ほかん,N,"custody, safekeeping, storage"
補給,ほきゅう,N,"supply, supplying, replenishment"
補強,ほきょう,N,reinforcement
募金,ぼきん,N,"fund-raising, collection of funds"
牧師,ぼくし,N,"pastor, minister, clergyman"
捕鯨,ほげい,N,whaling
惚ける,ぼける,V,"to grow senile, to fade"
保険,ほけん,N,"insurance, guarantee"
母校,ぼこう,N,alma mater
母国,ぼこく,N,one's home country (same as 自分の国 (じぶんのくに))
誇る,ほこる,V,"to boast of, to be proud of"
綻びる,ほころびる,V,"to come apart at the seams, to smile broadly"
ポジション,ポジション,N,position
干し物,ほしもの,N,dried washing (clothes
保守,ほしゅ,N,"conservative, maintaining"
補充,ほじゅう,N,"supplementation, replenishment, replenishing"
補助,ほじょ,N,"assistance, support, auxiliary"
舗装,ほそう,N,"pavement, road surface"
補足,ほそく,N,"supplement, complement"
墓地,ぼち,N,"cemetery, graveyard"
発作,ほっさ,N,"fit, attack"
没収,ぼっしゅう,N,forfeited
発足,ほっそく,N,"starting, inauguration"
ポット,ポット,N,pot
ほっぺた,ほっぺた,N,cheek
ぼつぼつ,ぼつぼつ,N,"gradually, here and there, spots"
没落,ぼつらく,N,"ruin, fall, collapse"
施す,ほどこす,V,"to give, to conduct, to perform"
ほとり,ほとり,N,vicinity of lake; river
ぼやく,ぼやく,V,"to grumble, to complain"
ぼやける,ぼやける,V,"to become dim, to become blurred"
保養,ほよう,N,"health preservation, recuperation, recreation"
捕虜,ほりょ,N,prisoner of war
ボルト,ボルト,N,volt; bolt
滅びる,ほろびる,V,"to be ruined, to perish, to be destroyed"
滅ぼす,ほろぼす,V,"to destroy, to overthrow, to ruin"
本格,ほんかく,N,"propriety, full-scale"
本館,ほんかん,N,main building
本気,ほんき,N,"seriousness, truth, sanctity"
本国,ほんごく,N,one's own country
本質,ほんしつ,N,"essence, true nature, reality"
本体,ほんたい,N,"substance, body, trunk"
本音,ほんね,N,"(one's) real intention, motive"
本能,ほんのう,N,instinct
本場,ほんば,N,"home, best place, genuine"
ポンプ,ポンプ,N,pump
本文,ほんぶん,N,"text (of document), body (of letter)"
本名,ほんみょう,N,real name
マーク,マーク,N,mark
マイクロフォン,マイクロフォン,N,microphone
埋蔵,まいぞう,N,"buried property, treasure trove"
舞う,まう,V,"to dance, to flutter about, to revolve"
真上,まうえ,N,"just above, right overhead"
前売,まえうり,N,"advance sale, booking"
前置き,まえおき,N,"preface, introduction"
任す,まかす,V,"to entrust, to leave to a person"
負かす,まかす,V,to defeat
賄う,まかなう,V,"to give board to, to provide meals, to pay"
紛らわしい,まぎらわしい,N,"confusing, misleading, ambiguous"
紛れる,まぎれる,V,"to be diverted, to slip into"
真心,まごころ,N,"sincerity, devotion"
まごつく,まごつく,V,"to be confused, to be flustered"
誠,まこと,N,"truth, faith, fidelity"
誠に,まことに,V,"indeed, really (very polite), absolutely"
まさしく,まさしく,N,"surely, no doubt, evidently"
勝る,まさる,V,"to excel, to surpass, to out-rival"
交える,まじえる,V,"to mix, to converse with, to cross (swords)"
真下,ました,N,"right under, directly below"
まして,まして,V,"still more, still less (with neg. verb), to say nothing of"
交わる,まじわる,V,"to cross, to intersect, to mingle with,"
麻酔,ますい,N,anesthesia
待ち合わせ,まちあわせ,N,appointment
待ち遠しい,まちどおしい,N,looking forward to
待ち望む,まちのぞむ,V,"to look anxiously for, to wait eagerly for"
まちまち,まちまち,N,"various, different"
末期,まっき,N,"deathbed, hour of death"
真っ二つ,まっぷたつ,N,in two equal parts
まと,まと,N,"mark, target"
纏まり,まとまり,N,"conclusion, settlement, consistency"
纏め,まとめ,N,"settlement, conclusion"
免れる,まぬがれる,V,"to escape from, to be exempted"
招き,まねき,N,invitation
瞬き,まばたき,N,"wink, twinkling (of stars), flicker (of light)"
麻痺,まひ,N,"paralysis, palsy, numbness"
眉,まゆ,N,eyebrow
鞠,まり,N,ball
丸ごと,まるごと,N,"in its entirety, whole, wholly"
まるっきり,まるっきり,N,"completely, perfectly, just as if"
丸々,まるまる,N,completely
丸める,まるめる,V,"to make round, to round off, to roll up"
満月,まんげつ,N,full moon
満場,まんじょう,N,"unanimous, whole audience"
真ん前,まんまえ,N,"right in front, under the nose"
真ん丸い,まんまるい,N,perfectly circular
真ん円い,まんまるい,N,perfectly round
見合い,みあい,N,formal marriage interview
見合わせる,みあわせる,V,to exchange glances; to postpone
見落とす,みおとす,V,"to overlook, to fail to notice"
未開,みかい,N,"savage land, backward region, uncivilized"
味覚,みかく,N,"taste, palate, sense of taste"
幹,みき,N,(tree) trunk
見苦しい,みぐるしい,N,"unsightly, ugly"
見込み,みこみ,N,"prospects, expectation, hope"
未婚,みこん,N,unmarried
未熟,みじゅく,N,"inexperience, unskilled, immature"
微塵,みじん,N,"particle, atom"
水気,みずけ,N,"moisture, dampness"
ミスプリント,ミスプリント,N,misprint
みすぼらしい,みすぼらしい,N,"shabby, seedy"
ミセス,ミセス,N,Mrs.
見せびらかす,みせびらかす,V,"to show off, to flaunt"
見せ物,みせもの,N,"show, exhibition"
満たす,みたす,V,"to satisfy, to ingratiate, to fill, to fulfill"
乱す,みだす,V,"to throw out of order, to disarrange, to disturb"
乱れる,みだれる,V,"to get confused, to be disordered, to be disturbed"
未知,みち,N,not yet known
身近,みぢか,N,"near oneself, close to one, familiar"
導く,みちびく,V,"to be guided, to be shown"
密集,みっしゅう,N,"crowd, close formation, dense"
密接,みっせつ,N,"connected, close, intimate"
密度,みつど,N,density
見積もり,みつもり,N,"estimation, quotation"
未定,みてい,N,"not yet fixed, undecided, pending"
見通し,みとおし,N,"perspective, unobstructed view, prospect"
見なす,みなす,V,"to consider as, to regard"
源,みなもと,N,"source, origin"
見習う,みならう,V,to follow another's example
身なり,みなり,N,personal appearance
峰,みね,N,"peak, ridge"
身の上,みのうえ,N,"one's future, one's welfare, one's personal history"
見逃す,みのがす,V,"to miss, to overlook, to leave at large"
身の回り,みのまわり,N,"one's personal appearance, personal belongings"
見計らう,みはからう,V,to choose at one's own discretion
見晴らし,みはらし,N,view
身振り,みぶり,N,gesture
脈,みゃく,N,pulse
ミュージック,ミュージック,N,music
未練,みれん,N,"lingering affection, attachment, regret(s)"
見渡す,みわたす,V,"to look out over, to survey (scene), to take an extensive view of"
民宿,みんしゅく,N,private house providing lodging and meals to tourists
民族,みんぞく,N,"people, race"
民俗,みんぞく,N,folk customs
無意味,むいみ,N,"nonsense, no meaning"
ムード,ムード,N,mood
無口,むくち,N,reticence
婿,むこ,N,son-in-law
無効,むこう,N,"invalid, no effect, unavailable"
無言,むごん,N,silence
無邪気,むじゃき,N,"innocence, simple-mindedness"
むしる,むしる,V,"to pluck, to pick, to tear"
結び,むすび,N,"ending, conclusion, union"
結び付き,むすびつき,N,"connection, relation"
結び付く,むすびつく,V,"to be connected or related, to join together"
結び付ける,むすびつける,V,"to combine, to join, to tie on, to attach with a knot"
無線,むせん,N,"wireless, radio"
無駄遣い,むだづかい,N,"waste money on, squander money on"
無断,むだん,N,"without permission, without notice"
無知,むち,N,ignorance
無茶,むちゃ,N,"absurd, unreasonable"
無茶苦茶,むちゃくちゃ,N,"confused, jumbled, mixed up, unreasonable"
空しい,むなしい,N,"vacant, futile, vain"
無念,むねん,N,"chagrin, regret"
無能,むのう,N,"inefficiency, incompetence"
無闇に,むやみに,N,"unreasonably, absurdly, at random"
無用,むよう,N,"useless, needlessness, unnecessariness"
斑,むら,N,"unevenness, inconsistency, irregularity"
群がる,むらがる,V,"to swarm, to gather"
無論,むろん,N,"of course, naturally"
名産,めいさん,N,noted product
名称,めいしょう,N,name
命中,めいちゅう,N,a hit
明白,めいはく,N,"obvious, clear"
名簿,めいぼ,N,register of names
名誉,めいよ,N,"honor, credit, prestige"
明瞭,めいりょう,N,clarity
明朗,めいろう,N,"bright, clear, cheerful"
メーカー,メーカー,N,manufacturer
目方,めかた,N,weight
恵み,めぐみ,N,blessing
恵む,めぐむ,V,"to bless, to show mercy to"
目覚しい,めざましい,N,"brilliant, remarkable"
目覚める,めざめる,V,to wake up
召す,めす,V,"to call, to send for, to put on"
雌,めす,N,female (animal)
目付き,めつき,N,"look, expression of the eyes, eyes"
滅亡,めつぼう,N,"downfall, collapse, destruction"
メディア,メディア,N,media
目途,めど,N,"goal, outlook"
目盛,めもり,N,"scale, gradations"
メロディー,メロディー,N,melody
面会,めんかい,N,interview
免除,めんじょ,N,"exemption, exoneration, discharge"
面する,めんする,V,"to face on, to look out on to"
面目,めんぼく,N,"face, honor, reputation"
設ける,もうける,V,"to create, to establish"
申し入れる,もうしいれる,V,"to propose, to suggest"
申込,もうしこみ,N,"application, request, proposal"
申出,もうしで,N,"request, claim, report"
申し出る,もうしでる,V,"to report to, to tell, to suggest"
申し分,もうしぶん,N,"objection, shortcomings"
盲点,もうてん,N,blind spot
猛烈,もうれつ,N,"violent, vehement, rage"
モーテル,モーテル,N,motel
もがく,もがく,V,"to struggle, to wriggle, to be impatient"
目録,もくろく,N,"catalogue, catalog, list"
目論見,もくろみ,N,"a plan, a scheme, intention"
模型,もけい,N,"model, dummy, marquette"
模索,もさく,N,groping (for)
もしかして,もしかして,N,"perhaps, possibly"
もしくは,もしくは,N,"or, otherwise"
もたらす,もたらす,V,"to bring, to take, to bring about"
持ち切り,もちきり,N,"hot topic, talk of the town"
専ら,もっぱら,N,"wholly, solely, entirely"
もてなす,もてなす,V,"to entertain, to make welcome"
もてる,もてる,V,"to be well liked, to be popular"
モニター,モニター,N,(computer) monitor
物好き,ものずき,N,(idle) curiosity
物足りない,ものたりない,N,"unsatisfied, unsatisfactory"
もはや,もはや,N,"already, now"
模範,もはん,N,"model, example"
模倣,もほう,N,"imitation, copying"
もめる,もめる,V,"to disagree, to dispute"
腿,もも,N,"thigh, femur"
催す,もよおす,V,"to hold (a meeting), to give (a dinner)"
漏らす,もらす,V,"to let leak, to reveal"
盛り上がる,もりあがる,V,"to rouse, to swell, to rise"
漏る,もる,V,"to leak, to run out"
漏れる,もれる,V,"to leak out, to escape, to filter out"
脆い,もろい,N,"brittle, fragile, tender-hearted"
もろに,もろに,N,"completely, altogether, bodily"
矢,や,N,arrow
野外,やがい,N,"fields, outskirts, open air, suburbs"
夜具,やぐ,N,bedding
役職,やくしょく,N,"post, managerial position, official position"
役場,やくば,N,town hall
やけに,やけに,N,"sure, very"
屋敷,やしき,N,mansion
養う,やしなう,V,"to rear, to maintain, to cultivate"
野心,やしん,N,"ambition, aspiration"
安っぽい,やすっぽい,N,"cheap-looking, tawdry"
休める,やすめる,V,"to rest, to suspend, to give relief"
野生,やせい,N,wild
奴,やつ,V,"(vulg.) fellow, guy, chap"
闇,やみ,N,"darkness, shady, illegal"
病む,やむ,V,"to fall ill, to be ill"
ややこしい,ややこしい,N,"puzzling, tangled, complicated, complex"
やりとおす,やりとおす,V,"to carry through, to achieve, to complete"
やりとげる,やりとげる,V,to accomplish
和らげる,やわらげる,V,"to soften, to moderate, to relieve"
ヤング,ヤング,N,young
優位,ゆうい,N,"predominance, ascendancy, superiority"
憂鬱,ゆううつ,N,"depression, melancholy"
有益,ゆうえき,N,"beneficial, profitable"
優越,ゆうえつ,N,"supremacy, predominance, being superior to"
勇敢,ゆうかん,N,"bravery, heroism, gallantry"
夕暮れ,ゆうぐれ,N,"evening, (evening) twilight"
融資,ゆうし,N,"financing, loan"
有する,ゆうする,V,"to own, to be endowed with"
優勢,ゆうせい,N,"superiority, superior power, predominance"
優先,ゆうせん,N,"preference, priority"
誘導,ゆうどう,N,"guidance, leading, inducement"
融通,ゆうずう,N,"adaptability, versatility, finance"
優美,ゆうび,N,"grace, refinement, elegance"
有望,ゆうぼう,N,"good prospects, full of hope, promising"
遊牧,ゆうぼく,N,nomadism
夕焼け,ゆうやけ,N,sunset
有力,ゆうりょく,N,"influence, prominence; potent"
幽霊,ゆうれい,N,"ghost, specter, phantom"
誘惑,ゆうわく,N,"temptation, allurement, lure"
故,ゆえ,N,"reason, cause, circumstances"
歪む,ゆがむ,V,"to warp, to be crooked, to be distorted"
揺さぶる,ゆさぶる,V,"to shake, to jolt, to rock, to swing"
ゆとり,ゆとり,N,"reserve, affluence, time (to spare)"
ユニーク,ユニーク,N,unique
ユニフォーム,ユニフォーム,N,uniform
指差す,ゆびさす,V,to point at
弓,ゆみ,N,bow
揺らぐ,ゆらぐ,V,"to swing, to sway, to shake"
緩む,ゆるむ,V,"to become loose, to slacken"
緩める,ゆるめる,V,"to loosen, to slow down"
緩やか,ゆるやか,N,lenient
要因,よういん,N,"primary factor, main cause"
溶液,ようえき,N,solution
用件,ようけん,N,business
養護,ようご,N,"protection, nursing, protective care"
用紙,ようし,N,a form
様式,ようしき,N,"style, form, pattern"
要する,ようする,V,"to demand, to require, to take"
要請,ようせい,N,"claim, demand, request, application"
様相,ようそう,N,aspect
用品,ようひん,N,"articles, supplies, parts"
洋風,ようふう,N,western style
用法,ようほう,N,"directions, rules of use"
要望,ようぼう,N,"demand for, request"
余暇,よか,N,"leisure, leisure time, spare time"
予感,よかん,N,"presentiment, premonition"
余興,よきょう,N,"side show, entertainment"
預金,よきん,N,"deposit, bank account"
欲,よく,N,"greed, wants"
抑圧,よくあつ,N,"restraint, oppression, suppression"
浴室,よくしつ,N,"bathroom, bath"
抑制,よくせい,N,"control, restraint, suppression"
欲深い,よくふかい,N,greedy
欲望,よくぼう,N,"desire, appetite"
予言,よげん,N,"prediction, promise, prognostication"
横綱,よこづな,N,sumo grand champion
汚れ,よごれ,N,"dirt, filth"
よし (かん),よし (かん),N,all right!
良し,よし,N,all right!
善し悪し,よしあし,N,"good or bad, merits or demerits, quality"
余所見,よそみ,N,"looking away, looking aside"
余地,よち,N,"place, room, margin"
よって (よりどころ),よって (よりどころ),N,"therefore, consequently"
与党,よとう,N,"government party, (ruling) party in power, government"
呼び止める,よびとめる,V,to flag down
夜更し,よふかし,N,"staying up late, keeping late hours"
夜更け,よふけ,N,late at night
余程,よほど,N,"very, much, to a large extent, quite"
読み上げる,よみあげる,V,"to read out loud (and clearly), to call a roll"
寄り掛かる,よりかかる,V,"to lean against, to recline on, to lean on, to rely on"
弱る,よわる,V,"to weaken, to be troubled, to be emaciated"
来場,らいじょう,N,attendance
ライス,ライス,N,rice
酪農,らくのう,N,dairy farming
落下,らっか,N,"fall, drop, come down"
楽観,らっかん,N,optimism
ランプ,ランプ,N,lamp; ramp
濫用,らんよう,N,"abuse, misuse, using to excess"
リード,リード,N,lead; reed
理屈,りくつ,N,"theory, reason"
利子,りし,N,interest (bank)
利潤,りじゅん,N,"profit, returns"
理性,りせい,N,"reason, sense"
利息,りそく,N,interest (bank)
立体,りったい,N,solid body
立方,りっぽう,N,cube
立法,りっぽう,N,"legislation, lawmaking"
利点,りてん,N,"advantage, point in favor"
略奪,りゃくだつ,N,"pillage, looting, robbery"
略語,りゃくご,N,"abbreviation, acronym"
流通,りゅうつう,N,"circulation of money or goods, distribution"
領域,りょういき,N,"area, territory, region"
了解,りょうかい,N,"comprehension, consent, understanding"
領海,りょうかい,N,territorial waters
両極,りょうきょく,N,"both extremities, north and south poles"
良好,りょうこう,N,"favorable, satisfactory"
良識,りょうしき,N,good sense
良質,りょうしつ,N,"good quality, superior quality"
了承,りょうしょう,N,"acknowledgment, understanding"
良心,りょうしん,N,conscience
領地,りょうち,N,territory
領土,りょうど,N,"territory, possession"
両立,りょうりつ,N,"compatibility, coexistence, standing together"
旅客,りょかく,N,passenger
旅券,りょけん,N,passport
履歴,りれき,N,"personal history, background, log"
理論,りろん,N,theory
林業,りんぎょう,N,forestry
類,るい,N,"kind, class, family"
類推,るいすい,N,analogy
類似,るいじ,N,analogous
ルーズ,ルーズ,N,loose
冷酷,れいこく,N,"cruelty, coldheartedness, ruthless"
冷蔵,れいぞう,N,refrigeration
冷淡,れいたん,N,"coolness, indifference"
レース,レース,N,race; lace
レギュラー,レギュラー,N,regular
レッスン,レッスン,N,lesson
レディー,レディー,N,lady
レバー,レバー,N,lever; liver
恋愛,れんあい,N,"love, romance"
バッテリー,バッテリー,N,battery
バット,バット,N,"bat, vat"
発病,はつびょう,N,"attack, to become sick"
初耳,はつみみ,N,something heard for the first time
果て,はて,N,"the end, the extremity, the limit(s)"
果てる,はてる,V,"to end, to be finished, to be exhausted"
ばてる,ばてる,V,"to be exhausted, to be worn out"
パトカー,パトカー,N,patrol car
甚だ,はなはだ,N,"very, greatly, exceedingly"
華々しい,はなばなしい,N,"brilliant, magnificent, spectacular"
花びら,はなびら,N,(flower) petal
華やか,はなやか,N,"brilliant, gorgeous, florid"
阻む,はばむ,V,"to keep someone from doing, to stop, to oppose"
浜,はま,N,"beach, seashore"
浜辺,はまべ,N,"beach, foreshore"
はまる,はまる,V,"to get into, to go into, to fit, to be fit for, to suit"
早める,はやめる,V,"to hasten, to quicken, to accelerate"
腹立ち,はらだち,N,anger
原っぱ,はらっぱ,N,"open field, empty lot, plain"
はらはら,はらはら,N,feel nervous
ばらまく,ばらまく,V,"to disseminate, to scatter"
張り紙,はりがみ,N,"notice, poster"
遥か,はるか,N,"far, far-away, distant"
破裂,はれつ,N,"explosion, rupture, break off"
腫れる,はれる,V,"to swell (from inflammation, to become swollen)"
繁栄,はんえい,N,"prospering, prosperity, flourishing"
版画,はんが,N,art print
ハンガー,ハンガー,N,(coat) hanger
反感,はんかん,N,"antipathy, revolt, animosity"
反響,はんきょう,V,"echo, reverberation, repercussion"
パンク,パンク,N,"puncture, bursting; punk"
反撃,はんげき,N,"counterattack, counteroffensive, counterblow"
判決,はんけつ,N,"judicial decision, judgment, sentence, decree"
反射,はんしゃ,V,"reflection, reverberation"
繁盛,はんじょう,N,"prosperity, flourishing, thriving"
繁殖,はんしょく,N,"breed, multiply, propagation"
反する,はんする,V,"to be inconsistent with, to oppose, to contradict"
判定,はんてい,N,"judgment, decision, award, verdict"
万人,ばんにん,N,"all people, everybody, 10000 people"
晩年,ばんねん,N,(one's) last years
反応,はんのう,N,"reaction, response"
万能,ばんのう,N,"all-purpose, almighty, omnipotent"
半端,はんぱ,N,"fragment, fraction, incompleteness"
反発,はんぱつ,N,"repelling, rebound, oppose"
反乱,はんらん,N,"rebellion, revolt, uprising"
氾濫,はんらん,N,"overflowing, flood"
美,び,N,beauty
ひいては,ひいては,N,"not only…but also, in addition to, consequently"
ビールス,ビールス,N,virus
控室,ひかえしつ,N,waiting room
控える,ひかえる,V,to hold back; to make notes
悲観,ひかん,N,"pessimism, disappointment"
引き上げる,ひきあげる,V,"to withdraw, to leave, to pull out"
率いる,ひきいる,V,"to lead, to spearhead (a group), to command (troops)"
引き起こす,ひきおこす,V,to cause
引下げる,ひきさげる,V,"to pull down, to lower, to reduce, to withdraw"
引きずる,ひきずる,V,"to drag along, to pull, to prolong"
引取る,ひきとる,V,to take back; to adopt; to leave
否決,ひけつ,N,"rejection, negation, voting down"
日頃,ひごろ,N,"normally, habitually"
久しい,ひさしい,N,"long, long-continued, old (story)"
悲惨,ひさん,N,"tragedy, disaster; misery, wretched, pitiful"
ビジネス,ビジネス,N,business
比重,ひじゅう,N,specific gravity
美術,びじゅつ,N,"art, fine arts"
秘書,ひしょ,N,(private) secretary
微笑,びしょう,N,smile
密か,ひそか,N,"secret, private, surreptitious"
浸す,ひたす,V,"to soak, to dip, to drench"
ひたすら,ひたすら,N,"nothing but, earnestly, intently"
左利き,ひだりきき,N,"left-handedness, sake drinker, left-hander"
引っ掻く,ひっかく,V,to scratch
必修,ひっしゅう,N,required (subject)
びっしょり,びっしょり,N,"wet through, drenched"
必然,ひつぜん,N,"inevitable, necessary"
匹敵,ひってき,N,"comparing with, rival, equal"
一息,ひといき,N,"a breath, a pause, an effort"
人影,ひとかげ,N,"man's shadow, soul"
人柄,ひとがら,N,"personality, character"
一頃,ひところ,N,"once, some time ago"
人質,ひとじち,N,hostage
一筋,ひとすじ,N,"a line, earnestly, blindly, straightforwardly"
人目,ひとめ,N,"glimpse, public gaze"
日取り,ひどり,N,"fixed date, appointed day"
雛,ひな,N,"young bird, chick, doll"
雛祭,ひなまつり,N,Girls' (dolls') Festival
日向,ひなた,N,"sunny place, in the sun"
非難,ひなん,N,"blame, attack, criticism"
避難,ひなん,N,"taking refuge, finding shelter"
日の丸,ひのまる,N,the Japanese flag
火花,ひばな,N,spark
悲鳴,ひめい,N,"shriek, scream"
冷やかす,ひやかす,V,"to banter, to make fun of, to jeer at, to cool, to refrigerate"
日焼け,ひやけ,N,sunburn
標語,ひょうご,N,"motto, slogan, catchword"
描写,びょうしゃ,N,"depiction, description, portrayal"
ひょっと,ひょっと,N,"possibly, accidentally"
びら,びら,N,"handout, leaflet"
平たい,ひらたい,N,"flat, even, level"
びり,びり,N,"last on the list, at the bottom"
比率,ひりつ,N,"ratio, proportion, percentage"
